business_id,attributes_BikeParking,attributes_BusinessAcceptsCreditCards,attributes_GoodForKids,attributes_HasTV,attributes_NoiseLevel,attributes_OutdoorSeating,attributes_RestaurantsDelivery,attributes_RestaurantsGoodForGroups,attributes_RestaurantsPriceRange2,attributes_RestaurantsReservations,attributes_RestaurantsTableService,attributes_RestaurantsTakeOut,attributes_WheelchairAccessible,bus_review_count,bus_avg_stars
7PRse3yCQbEprAj1DWrEQQ,1,1,0,1,2,1,0,1,2.0,0,1,1,0,118,4.0
9miHbCftsT9vMNbRHjjQMw,0,0,1,1,1,1,0,1,2.0,0,1,0,1,113,3.5
sJBem81QF7l_43aF7xtLYQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,202,3.5
1JpfQCgLnmz6VU00O1XIPw,1,1,0,1,2,0,0,1,2.0,0,1,1,0,117,4.0
6oWlbIpFjGSXd_etc0Z00g,1,1,1,0,2,1,0,1,2.0,0,1,1,0,203,4.0
SqL19z7A7LB91RkWWwWvnQ,1,1,0,1,2,1,0,1,2.0,0,1,1,1,175,4.5
H4-PU2SIOfHgi3R1hCC0-g,1,1,1,0,2,1,0,1,1.0,0,0,1,1,446,4.0
JPWg9acsCv_om9UFYGMJbA,0,1,1,0,2,0,0,1,2.0,1,1,1,1,108,4.5
a5Fx2JdwwIiR72Wmmep2rA,1,1,1,1,2,0,0,1,2.0,1,1,1,1,503,4.5
V9qjoWogqqMWvFFpuASRYw,1,1,1,0,3,0,1,1,1.0,0,0,1,1,116,5.0
utoTa3Ngv_oSfB5TIMgN_Q,1,1,1,0,2,0,0,1,1.0,0,0,1,1,378,3.5
QUxzvPrcWSXCKtYcneXIVA,0,1,0,0,2,0,0,0,3.0,0,0,0,0,212,4.0
muvmtEIt9XhDkMwYwALSGA,1,1,1,1,2,1,0,1,2.0,0,1,1,1,130,3.0
lnJlOuHGNRoN2zW_a6Vb7g,0,0,1,0,2,0,0,0,2.0,0,0,0,0,101,3.5
n-K5Mp3DraFcclNXyTdMvQ,1,1,0,0,2,0,1,0,2.0,0,0,1,0,123,3.5
P7j_K9baGxWPlInbjn0OOg,1,1,1,0,2,0,0,1,2.0,1,1,1,1,207,3.5
7gHdVSAz_Dm1wS1ZImJSiQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,124,4.0
YCpAc3NdkS4AK2pETcxU_w,1,1,1,1,2,1,1,1,1.0,0,0,1,1,443,3.5
-7PX_FOoCwktlunImRyZdg,1,1,0,0,2,0,0,0,2.0,0,0,0,1,572,3.5
BhueLLvA0k9G1Lr0WeZX9w,1,1,1,1,2,0,0,1,2.0,1,0,1,0,181,3.5
3QcTqsdxQBlSndBdMJBRhQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,231,1.5
CN5nuUQod0f8g3oh99qq0w,1,1,0,0,2,1,0,1,2.0,1,1,1,0,686,4.0
YTfXZ9tbTBJkWsDI7cMDWQ,1,1,1,1,2,0,0,1,2.0,1,1,1,0,151,4.0
_jjWYDq1dWjUJfU7ELTYpA,1,1,0,0,2,0,0,1,3.0,1,1,0,0,104,4.0
aY-lZvoTHAFl9k6dcfcAxQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,166,1.5
jScBTQtdAt-8RshaiBEHgw,1,1,0,1,2,1,0,1,2.0,0,1,1,1,112,4.0
r-wz3rmeNGLBMOqtfXnxog,1,1,1,1,2,0,0,1,2.0,1,1,1,0,356,4.0
A81a8oV8DAxnGLY2_r8dUQ,1,1,0,0,2,1,0,0,1.0,0,0,1,0,284,4.5
L6ZPG8lO1tMGmHimSjuEMg,1,1,1,0,2,0,0,1,2.0,1,1,1,0,219,3.5
EVxY3Vcc-4uavsq2CQsk3g,1,1,0,0,2,0,0,0,2.0,0,0,0,0,100,3.0
1yBhet37qpki8W0EvOi70g,1,1,0,0,2,0,0,0,2.0,0,0,1,0,130,3.5
RHO331ipxuIYqvmn__Sxwg,1,1,0,0,2,0,0,0,2.0,0,0,0,1,144,3.5
Ipkl7KtlqxCe8bMMkwHwPQ,1,1,1,0,2,0,0,1,2.0,1,1,1,1,633,4.0
AMsfjpim5WohOzQJOtLyQg,0,1,1,0,1,0,0,1,2.0,1,1,0,0,128,3.5
IXLDpnSLYiyz9tjOrpCFpA,1,1,0,0,3,1,0,0,3.0,1,1,0,1,444,4.0
LeuGZImVz_IG1e-SMYTSXw,1,1,1,1,2,0,0,1,2.0,0,1,1,1,119,4.5
Ul6JwluSTm12PVDIqnNaTg,1,1,1,0,2,0,0,1,2.0,1,1,0,1,467,4.0
TJt1W9haRm2DKuoZLQ69yA,1,1,1,0,2,0,0,1,2.0,0,1,1,1,253,3.5
ybQlc1WiPsachgdKS6K0wA,1,0,1,1,2,1,0,0,1.0,0,0,1,1,141,4.0
tYbK94fl50os3h_RjpY4gw,0,1,0,0,2,0,1,0,3.0,0,0,0,0,112,1.0
qBvBYX-9HMbZvMB8x5JSzw,1,1,0,1,3,0,0,1,3.0,1,1,0,1,312,3.5
5dy8OiWJty9AuxBcBzeBZQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,298,3.0
vEoMx8AjjPyLH7giFLpMAw,1,1,1,0,2,0,1,1,2.0,1,1,1,0,122,3.0
Y40U2KXA3v-N_h-9F8Y_aQ,1,1,1,1,2,0,1,1,1.0,0,0,1,1,114,4.0
w8RWhhuKxMiFCpvFvIQ3zg,1,1,0,0,2,1,0,0,1.0,0,0,1,0,114,3.0
YTqtM2WFhcMZGeAGA08Cfg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,171,4.0
fiRbomFAAtfTYOTTtnDUcA,1,1,1,0,2,1,0,1,1.0,0,0,1,0,217,4.0
GPpqPGNvQFKGcYetAux5zQ,1,1,0,0,2,0,0,0,2.0,0,0,0,1,608,3.5
UU7kUVUc4PNT7wPSz69Clg,1,1,1,0,2,0,0,1,2.0,0,0,1,0,167,4.0
1kytABjYhj3naF4vLQEbYQ,1,0,1,0,2,0,0,0,1.0,0,0,0,0,218,4.0
0LxAyxAnnCXq3KdLlq-APg,0,1,0,0,2,1,0,1,2.0,1,1,1,0,131,4.0
j0_CApMCHDJBYJg1XvUKnw,1,1,1,0,2,0,1,1,2.0,1,1,1,0,215,3.5
yN_eSsPDb9zmrp9GSiWg6w,1,1,1,0,2,0,0,1,2.0,0,0,1,1,138,3.5
qcqDjeirxvdgW5kQVkEwSA,1,1,1,1,2,0,1,1,1.0,0,0,1,1,102,4.0
7pf_AgsW5oOd51jPVYA0xg,1,1,0,1,1,0,0,1,2.0,1,0,0,0,121,4.0
6-VJLO3Phc8uenJaLH54Og,0,1,0,1,1,1,0,1,2.0,0,1,1,1,576,3.0
9g4jaW7IzcuwXg86eJbynw,0,1,0,1,0,1,0,1,2.0,0,0,0,1,284,3.0
egLYFnycp8ktxMCvilFdLw,0,1,0,1,2,0,0,1,3.0,1,1,0,0,179,4.0
Xdzd_3-eh0sxCZOXGhEWkw,1,1,0,1,2,1,0,1,2.0,1,1,1,1,154,4.5
JQ4E1Im1dHMpDa1s4vJMoQ,1,1,0,0,2,0,0,0,2.0,0,0,0,1,122,4.5
F6981E_sIQLhPzImbBagAQ,1,1,1,0,2,0,0,1,2.0,1,1,1,0,121,3.5
oBWcHgBk7qVj33LUdQa-rg,1,1,0,0,2,0,0,1,2.0,1,1,1,1,465,4.0
ZdaZwXC0FByDY3EwNELphw,1,1,1,0,2,1,0,1,1.0,0,0,1,1,121,4.0
3ZNKTN4QC5Evf7JYFhWvww,1,1,1,1,2,0,0,1,1.0,0,0,1,1,186,4.0
viji5rHhNlsy9w-JmUhyaw,1,1,1,1,2,0,0,1,2.0,1,1,1,1,332,3.5
9IFvZw83W8qKpEEJrhXpgg,1,1,1,1,2,0,0,1,2.0,0,1,1,1,123,3.5
SfSbWuoFm2HXi2Fs3Whn1Q,0,1,0,1,2,0,0,1,3.0,1,1,1,1,352,4.0
iNwd-OTTWHLaW1pPMXUq6w,1,1,0,0,2,0,0,0,2.0,0,0,0,1,113,4.0
bGJKgpIDKuysqwamckKAkg,1,1,1,0,3,1,0,0,1.0,0,1,1,0,100,3.0
tZwsKt8GKjzG5RdFTtqGgg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,312,4.0
0CElIQnJdQYF2bmsAiWczg,1,1,1,1,2,0,1,1,2.0,0,1,1,1,291,3.5
-raUM9T-1dKPiB5_vRmFYA,0,1,0,0,3,0,0,1,4.0,1,1,0,1,443,4.0
-ITj6Pu8Gdw8MmLf0XBEKQ,1,1,1,1,2,0,0,1,2.0,0,1,1,1,132,3.5
IyVdd_IqwUtzQDTxw2W9qw,1,1,0,1,2,1,0,1,2.0,0,1,1,1,139,4.0
JWldS1fDDZzLQkMgBJ4yUA,1,1,1,1,2,1,1,1,1.0,0,0,1,0,139,4.0
f-cg_onJ_v-RGdCx75EZMA,1,1,1,1,2,1,0,1,2.0,0,1,1,0,751,4.0
ByFMv3p5X1aNeZhU61rDcA,1,1,1,1,2,1,0,1,2.0,0,0,1,1,132,4.0
9wS_BQBh9VGEb0645XBrhA,1,1,1,1,2,0,0,1,2.0,0,1,1,0,960,4.5
hTe5SavBjp3zRulupZSJew,0,1,1,0,2,0,0,1,1.0,0,1,1,0,186,4.5
DdZo9MKaDrh9OJnpVwbBUA,1,1,1,1,2,1,0,1,2.0,0,1,1,1,627,3.5
o4MJ4x8bm3_--37lSkwA8A,1,1,1,0,2,1,0,1,2.0,0,1,1,1,430,4.0
Vbkb2shDxUE8H3PzrFnypA,1,1,0,0,2,0,0,0,2.0,0,0,0,1,125,4.0
b3vRI8yXNK34hgC0Wd4Iag,0,1,1,0,2,0,0,1,2.0,0,1,1,1,168,4.0
ohz8ljVxcZMo2bMGrBZfgw,1,1,0,0,2,1,0,1,1.0,0,0,1,1,132,4.0
qbQ1qZx6eTy7pOOXMBfQNQ,1,1,0,0,2,0,1,0,2.0,0,0,1,1,296,3.5
IkLAUX7lZIWqE9_YC66SRw,0,1,1,1,2,0,0,1,1.0,0,1,1,1,740,4.0
oIFMGuV8C8yeaDrtwjc8Jw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,123,4.0
aKFA85Miwb96A0IAS3mRgQ,0,1,1,0,2,0,0,0,2.0,0,0,0,1,250,4.5
knJh7agyWMdPyndI9dURjw,1,1,0,0,2,0,0,0,2.0,0,0,0,1,103,4.0
8FUzCm4Q13MJMX7N6ftmQw,1,1,1,1,3,1,0,1,2.0,1,1,1,1,214,4.5
A6upLxml9nNaVT_V3oIUkg,1,1,1,0,3,1,0,1,1.0,0,0,1,1,120,4.5
ZiOWBZAgaiVJG-u7nX8IgQ,1,1,1,0,2,0,0,1,2.0,0,1,1,1,471,4.0
3saG51hM2M14G5f-QwhGhg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,112,2.0
U-zsJM-VN89i3PbaIbKmJw,1,1,0,0,2,0,0,0,2.0,0,0,0,1,152,4.0
ucgzkl7atsBMGu4gGpmHfw,1,1,0,1,2,1,1,1,2.0,1,1,1,1,513,3.5
CVRTly4ag_q5ua0R3iqrVw,1,1,1,0,2,0,0,0,2.0,0,0,0,1,117,4.5
MFvJC0IiJwRcRCEXwlWUfg,1,1,1,1,2,0,0,1,1.0,1,1,1,1,543,4.0
5VXxZIMgoKRWbNa6x9kMfw,0,1,1,0,2,0,0,0,2.0,0,0,0,0,102,4.0
osu1j_Lg8R9brpuMMn3a3A,1,1,1,1,2,1,0,1,2.0,1,1,1,0,115,3.0
XwQ6lQro2FKvtD0YAUeOAA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,152,3.5
XPIUUhZyClvXW4-rT3tRMQ,1,1,1,1,2,1,0,0,2.0,0,1,1,0,140,3.5
Yevhl8bTwdJuu_LWKv-4Fw,1,0,1,0,2,1,0,0,1.0,0,0,1,0,1048,4.5
f4oCyoQczJvmli00m2g8aQ,0,1,1,1,1,0,0,1,2.0,0,1,1,0,138,2.5
RQTatUj2f9Nz9JViTH4aAQ,0,1,0,0,2,0,0,0,3.0,1,1,1,1,182,4.0
bHF_7tP6cyOqnyU4Xm0gEQ,0,1,1,0,2,1,0,1,1.0,0,0,1,0,170,4.5
gxfvv12xZo81YcndEusSLQ,1,1,1,1,2,1,1,1,2.0,1,1,1,1,155,3.5
bkZVphD4miecxL2PalLi8w,1,1,0,0,2,0,0,0,2.0,0,0,1,1,108,4.5
4Fylkp8eS2FD9-53eycqLw,1,1,0,0,2,0,0,0,2.0,0,0,0,0,209,4.0
F1odkZWmcXGylij8HjRq6Q,1,1,1,0,2,0,0,1,2.0,0,1,1,1,184,3.5
u-SJ5QUwrNquL9VnXwl8cg,1,1,1,1,2,1,0,1,2.0,1,1,1,0,124,3.0
xXzGPEk3OWiQ1Q9oaH9CqQ,1,1,0,1,1,1,0,1,2.0,1,1,0,0,136,3.0
KVqWA98XZwGhJ3YbFNi0vw,0,0,0,0,2,0,0,0,2.0,0,0,0,0,136,4.5
s5TJlFtdXcx_tXC4tlttlw,1,1,1,0,2,0,0,0,2.0,0,1,1,1,172,4.5
7b7Hj8hdcObDoBcBqL4MVg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,199,5.0
Se-co1eXBho5A4YwMfKMIQ,1,1,1,1,2,0,1,1,1.0,0,0,1,1,107,3.5
0W_pPAiTXgazY2mtX6o0_w,1,1,0,1,0,1,0,1,2.0,0,0,0,0,238,3.5
gUR2pWQKLPgMEm_R_aI_aw,0,1,1,0,2,0,1,1,2.0,1,1,1,1,245,4.0
-JFVxwdVQfX207554dx1nw,1,1,1,0,1,0,0,1,2.0,1,1,0,0,100,3.5
mZJUWoctPqgqTDw41tHqcA,1,1,0,0,2,0,0,0,2.0,0,0,0,1,149,5.0
hgeXEGD9lRX4ohj7afSJnw,1,1,0,0,2,0,0,0,2.0,0,0,0,0,183,4.5
2LNnIARy-lGmrlEMZSxZ1w,1,1,1,0,3,0,1,1,1.0,1,1,1,1,297,4.5
AWaxaKm_YgTkxbW8kjsmdg,1,1,1,0,2,0,1,1,2.0,1,1,1,1,174,3.5
AbHdwEfXJWqGHqabTb5S5A,0,1,0,0,2,0,0,0,2.0,0,0,0,0,108,4.5
ACb637NG7EnswRs8U_BX_w,1,1,1,0,2,0,0,0,2.0,0,0,0,1,110,5.0
VPO8pBUwYz1u6GoG0d2U-Q,1,1,1,1,2,1,0,1,2.0,1,1,1,0,202,4.0
9yaFehP2nI9XBQg4t1Ztag,1,1,1,1,3,1,1,1,1.0,0,1,1,0,107,3.5
UkM9xM8SkHzMe_x5zl0MhQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,231,4.5
zDQZZZhb8VOk8EaoN3HeTA,0,1,0,0,2,1,0,1,3.0,1,1,1,1,368,3.5
3PsmvwxetLz1Tzb-6mNhgA,1,1,1,0,2,1,0,1,2.0,1,1,1,1,246,4.0
NvKNe9DnQavC9GstglcBJQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,236,4.5
f-GwGqmGJ17F6w5CXcZkSg,1,1,0,1,2,1,0,1,2.0,1,1,1,0,123,3.5
nPBG-UbMHDMdcnW-HncZNA,1,1,1,1,2,0,0,1,1.0,0,1,1,0,167,4.5
ZPAkg2phFo_p3U-QjvHVPw,1,1,1,1,2,1,0,1,1.0,1,1,1,1,383,4.0
Qb1tuREKTsyVKO6DiDQXgg,1,0,1,0,2,0,0,0,2.0,0,0,0,1,312,4.5
wghDrzcZ0VloAtaIZ7GEBg,1,1,1,0,2,1,0,1,2.0,1,1,1,0,109,4.0
xDvl_i1g1HCJ4EmIRmwfqg,1,1,1,0,2,0,0,1,2.0,0,1,1,0,148,4.0
0PVxodALQu-soL5J8bjerQ,1,1,1,0,3,0,1,1,2.0,1,1,1,0,104,4.0
-9nai28tnoylwViuJVrYEQ,1,1,1,1,2,1,0,1,2.0,0,1,1,0,548,3.5
LcMZCiIxmdhHcRrLghwp2Q,1,1,1,1,3,0,0,1,2.0,1,1,1,1,147,3.5
_8VkSb_Mryb6bHQxSWB7Pg,1,1,0,0,2,0,0,0,2.0,0,0,0,1,108,4.0
e1i5mbYpFV8rQtfqtVwq3w,1,1,1,1,2,1,0,1,2.0,1,1,1,0,111,4.0
H-05-lRUJDUNDgYgaw7bXA,1,1,0,0,2,0,0,0,1.0,0,0,0,1,104,4.0
_qA2HPqgLiBc-M4wRyml0g,1,1,1,0,3,0,0,1,2.0,0,1,1,0,131,4.0
VwvIq1dyWje3j1i7lp-8sA,1,1,0,1,2,1,0,1,2.0,1,1,1,1,141,3.5
sdfmHavBrOZMMsiBv2sg7g,1,1,1,1,2,1,0,1,2.0,1,1,1,1,1050,4.0
YdHXfu7s0_UC8zXbYz499Q,1,1,0,0,2,0,0,0,3.0,0,0,0,1,270,3.5
4qG3Gh8QyugC1XvoTlmgcQ,0,1,1,0,2,0,0,0,2.0,0,0,0,0,141,4.5
xTNtyQsPdunuGAIcn69J8Q,1,1,1,1,2,0,0,1,2.0,1,1,1,1,161,3.5
VMeXFzWwBF2PSHx6EpII4A,1,1,1,1,3,0,0,1,2.0,0,1,1,1,320,3.5
GkRF8rSvh9cOQuuPeDh9bg,1,1,1,1,1,1,0,1,2.0,0,1,1,1,255,2.5
vFfU79z5a5jQaQA_ka2ftA,0,1,1,1,2,1,0,1,2.0,1,1,1,0,3003,3.5
vYKZHWBuBT1PUevggLAE9w,1,1,1,1,3,1,1,1,2.0,0,1,1,0,111,3.5
O1ird5yRyuDFnOmYu90OoA,1,1,0,0,2,0,0,1,2.0,0,1,1,1,471,4.0
K64Uw3a2Enh2MznpwRHWKQ,1,1,1,0,0,1,0,1,2.0,0,0,1,1,110,2.5
q9RzVkw_pvk4upiHv0EUvg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,157,2.5
wke61EJKd1Yw6q1BR1npZw,1,1,1,1,3,0,0,1,1.0,1,0,1,1,272,4.5
VdZ_0EzBo7EHsNmiZ-zX8Q,1,0,0,0,2,0,1,0,2.0,0,0,1,0,118,3.5
dTtMrvC0UoDV-3-8diJYLw,1,1,1,0,2,0,0,0,2.0,0,0,0,0,181,4.5
_JZ7hXqOZ_MngjPWFgER0w,1,1,1,1,2,1,1,1,2.0,0,1,1,1,493,4.0
SGP1jf6k7spXkgwBlhiUVw,1,1,1,0,2,1,0,1,2.0,0,1,1,0,136,4.0
2EhBiUnUTl_H2s4DXdKCTg,1,1,0,0,2,1,0,0,1.0,0,0,1,0,110,4.0
dw2ST-AHUbu2xq0QNfngBA,0,1,1,1,3,0,1,1,2.0,1,1,1,1,155,4.0
FEDJzSlA34EJ8ypqMWgVew,1,1,0,1,1,1,0,1,2.0,1,1,1,1,255,3.5
BjbokieOGk2CCq2t8wV6MA,1,1,1,0,2,1,0,1,2.0,0,0,1,1,252,4.5
bzz1t-CEN_G2MDdeirmySQ,1,0,0,0,2,0,0,0,2.0,0,0,0,1,192,3.5
fe8_IsDmaMkfvvVEBnV5nQ,0,1,1,0,2,1,0,1,1.0,0,0,1,0,223,2.5
487ZwV1pjttfx_kdqtIl3Q,1,1,1,1,2,0,1,0,2.0,1,1,1,1,190,4.0
Q8GBjqGjamI3b2ZaPQNa_Q,0,1,0,0,2,0,0,0,2.0,0,0,0,0,117,5.0
Cu5icjH_psCatgvN4fU1-A,0,1,0,0,2,0,0,0,2.0,0,0,0,0,234,5.0
5RqU2YARBU69d9zK6h-fXg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,140,4.0
Z-e2StSSaqKT2gaHY_bBtQ,1,1,0,0,2,0,0,0,1.0,0,0,0,0,135,4.5
C0C7IxBSC1df0FwXODZCvw,1,1,1,0,2,0,0,0,2.0,0,0,0,1,225,3.0
SX7-vTahSnoVeJQ6N86PMw,1,1,0,1,2,1,0,1,2.0,0,1,1,0,152,4.0
NYwcx_ty7J_ZKMaZpdIkYw,1,1,0,0,2,1,0,0,1.0,0,0,1,1,100,4.0
fbLYRHIZAt3q839whhaBUg,1,1,1,1,2,0,0,1,2.0,1,1,1,1,1306,4.5
-JwSuDqyFILFJmVpjrVbwA,1,1,1,1,2,1,0,1,1.0,0,0,1,1,190,4.5
zU2OlDxJetn9sJlPcEQw5w,1,1,1,0,2,0,0,1,1.0,0,1,1,1,123,3.0
tuIg103yDqCEcTk5J_h8ow,1,1,1,1,2,1,0,1,2.0,0,1,1,0,389,4.5
U1ZVgF-kfkvv_rcoe0RglQ,1,1,1,0,2,1,0,1,1.0,0,0,1,1,215,4.0
DtWRsXr8VQoY_btfpstAJg,1,1,1,1,3,0,0,1,1.0,0,1,1,0,248,3.5
gBEWJ4b2OvUmN4Oh7ju3hw,1,1,0,0,2,0,0,1,1.0,0,0,1,1,331,4.0
HaPwC4nxs6RPfe1pAQkQ4A,1,1,1,0,2,0,0,1,2.0,0,1,1,1,1023,4.5
kG0N5urz2lkPEBDPjqFR3w,1,1,1,0,2,1,0,0,2.0,0,1,1,1,2187,4.0
o13eH93qmWVNFZogkjhd9w,0,1,0,0,2,0,0,0,2.0,0,0,0,0,109,3.5
aqLR6oUVsBw6wzoEFYR5Bw,1,1,1,1,2,0,0,1,2.0,0,1,0,1,235,4.0
gJ1qSDxS7Gmx_85vmc-_tA,0,1,1,0,3,0,1,1,1.0,0,1,1,1,191,4.0
ycPQbupAa-fbpcaTBgNbFw,1,1,1,0,2,0,0,1,1.0,0,0,1,1,111,4.0
sUAJOwb1yFaSDreFADEO5Q,1,1,0,0,1,0,0,1,2.0,1,1,1,0,209,3.5
-KIdCJnkt5N8rnnmWR5MQg,0,1,1,1,2,0,0,1,2.0,0,1,1,1,507,4.5
E78332_HmWHEP12PN_VdKw,1,1,1,0,3,0,1,1,2.0,1,1,1,1,368,4.0
0WoQQlMXVIDEgI0xNdENKA,0,1,1,1,2,0,0,1,1.0,0,0,1,1,188,3.5
HsEStDB_LB6x0LuXQ6LP4A,1,1,1,1,2,1,0,1,2.0,1,1,1,1,138,4.0
9BjhOUQuYP-7g6c4kgzz9A,1,1,0,0,2,1,0,1,1.0,0,0,1,1,126,4.0
tUFMDX155FxhNX3sQb2dDQ,1,1,1,0,2,1,0,1,2.0,0,1,1,0,142,3.5
r8hF3kwnZzxTo1IYNcI6rg,1,1,0,0,2,0,0,1,2.0,1,0,0,1,874,4.5
6JhurnlXziChOgGOfBktxQ,1,1,0,0,2,0,0,0,2.0,0,0,0,0,124,4.0
m6NIoPM9vhhevZBdF79R1A,1,1,1,0,2,0,0,1,2.0,1,1,1,1,103,3.5
Z1XXRz6n1XGauj88W2LL_w,1,1,1,1,2,1,0,1,2.0,1,1,1,1,199,3.5
R3B_ibZvlrgzch_UkYQkrg,0,1,0,0,2,0,0,0,2.0,0,0,0,1,101,4.0
kXIJwryYY2xDHNnI7jz-WQ,1,1,1,0,2,1,0,1,2.0,0,0,1,1,182,4.5
BjrKNWhtQkedHw8hP_0Bjg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,139,5.0
3dw6xhzG08htY5HcL2OjeA,1,1,1,1,2,0,1,1,2.0,0,1,1,0,101,3.5
mZQzPn63sB20USYmgKT48w,0,1,0,0,2,0,0,0,3.0,0,0,0,0,106,4.0
x7CKTMiFrfGA1yCpe8_xQQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,144,5.0
t4bBKVXbr8bIN9nEJIobYg,1,1,0,1,2,1,0,1,1.0,0,1,1,1,309,4.0
U57kGjM96gJHP3FZiCde5w,1,1,1,1,2,0,0,1,2.0,0,1,0,1,127,3.0
JsRt9LPgv-7guVcY4u6OQA,0,1,0,1,2,0,0,1,2.0,0,1,1,0,411,3.0
JkQSLe_rBftbTJdZuQFlSw,0,0,0,0,2,0,0,0,2.0,0,0,0,0,357,4.0
98F8oDH8Dq8Vr-0zdeSUnQ,1,1,0,0,2,0,0,0,2.0,0,0,0,1,113,5.0
BxKe9Xt_fN6qBzrTofHuEQ,1,1,1,1,2,1,0,1,2.0,1,1,1,0,156,3.5
hTsZSiftorNUFb1VaHCHHg,1,1,0,1,2,1,0,1,2.0,1,1,1,1,151,4.5
oudIKQI8HjqJqiF9pnMmQw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,193,3.0
0rjU_WK5HxoH1fIuEpTpcg,0,0,1,0,2,0,0,0,2.0,0,0,0,0,404,4.5
veXxt8rGY_RJPpA5QkHT9Q,1,1,1,0,2,0,0,1,1.0,0,0,1,1,461,4.0
tCkd8eAx2mR0oioQcqkxPw,1,1,1,1,2,1,0,1,2.0,0,1,1,1,173,3.5
2IvrdAb6zdxr3ZqplqJHbg,1,1,1,1,1,0,0,1,2.0,0,0,1,1,133,3.5
PLQl-y06iPOEaqsy_nx-Eg,0,1,0,0,1,0,0,1,2.0,0,0,0,1,141,4.0
z_DGwPyUPgCk5Q7-WunsbA,0,1,0,0,3,0,0,1,3.0,1,1,0,1,445,3.5
FcCUyrq-ZdcRl_h-k9-CYA,1,1,1,0,2,0,0,0,2.0,0,0,0,1,215,3.5
lOYv3HSPkO8hy1jaoER-Rw,1,1,1,0,2,0,0,1,2.0,0,1,1,1,241,2.5
GlIE5vye0vk2-EYwiKjWkQ,1,1,1,1,2,0,0,1,2.0,1,1,1,1,337,3.0
MSA9WlcVCjlektkeDX5keA,0,1,0,0,2,0,0,0,1.0,0,0,0,1,115,4.5
UcgCSTCtPv1GeW5bKsEdag,1,1,0,0,1,1,0,1,2.0,1,1,1,0,176,3.5
qfj5Ih8-6RPF2ccvNGvCcg,1,1,1,1,2,1,0,1,2.0,0,1,1,0,128,3.5
RckeGBEPQpGv00ivf6tcgw,1,0,1,0,2,1,0,0,1.0,0,0,1,1,189,4.0
poYsvuOmVDqF4dTnjJ780A,0,1,1,0,2,0,0,1,2.0,0,1,1,1,191,2.5
AFF2vsQmRT4L22AvUsit-Q,1,1,1,0,2,0,0,1,2.0,1,1,1,1,1410,4.0
FFolUMaFqs8vdu9ybE4-IA,1,1,1,0,2,1,0,1,2.0,0,1,1,0,260,3.5
VH3WA7a-OVzFj2K_SP4BIw,0,1,1,1,2,0,0,1,2.0,1,1,1,1,105,4.0
AXr-GJxC4JtjFsY2PoGBWQ,0,1,1,1,2,0,0,1,3.0,0,0,0,1,1830,4.0
Ay34xZOFax3X23zaA3nwdg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,130,4.5
VsHhy9ixEze-AxNYt6UxLA,1,1,1,1,2,0,0,1,2.0,0,1,1,0,134,2.5
LjOBNcNNpuewBqSPxYYTJQ,1,1,0,0,2,0,1,0,1.0,0,0,0,1,114,3.5
pugciBzSCFqa_vn-X5pcEQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,223,4.5
9Cq_NVvWZOEAzmE7tqJgmg,1,1,0,0,2,0,0,1,2.0,1,1,0,0,272,4.0
zaSM6uihMgY_Fl4U1f3Oew,1,1,1,0,3,0,1,1,2.0,1,1,1,1,131,3.5
E3m-twP4h0-qzakUTBYDpw,0,1,0,1,2,0,1,1,2.0,1,1,1,1,110,3.5
Xra1TtWtf069Am5hHWs3Ug,0,1,1,1,2,0,0,1,2.0,0,1,1,0,1057,3.5
gjATEWAllTfxfxhGqJ93sQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,179,2.0
cXdQ3H0GqcIzRgrvBEaBxw,1,1,0,0,2,0,0,0,2.0,0,0,0,1,183,3.0
drLbXX7aRs7_1QAIVfvM_Q,1,1,1,1,2,1,0,1,2.0,1,1,1,0,125,3.0
Z890syqhhoShqFnIyIu9EA,1,1,1,1,2,1,0,1,1.0,0,0,1,1,1014,4.5
jgtEoeE2uoA27J_UvbE20g,0,1,1,1,3,1,1,0,1.0,0,1,1,1,141,3.5
Zq1yNHUirFTZdVWf4YCQhw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,104,4.0
